Date,Open,High,Low,Close,Volume
2021-03-17,1805.69,1839.54,1743.01,1823.76,47484.9695159
2021-03-18,1824.4,1849.0,1759.79,1776.57,44571.0487946593
2021-03-19,1776.57,1839.98,1731.4,1810.38,39611.8108687698
2021-03-20,1810.38,1868.48,1801.38,1805.0,33257.7140019897
2021-03-21,1804.11,1816.48,1747.95,1784.29,33175.76844371
2021-03-22,1784.42,1807.97,1657.26,1681.63,62468.5172229802
2021-03-23,1681.21,1720.9,1652.0,1668.4,43768.0265796798
2021-03-24,1668.26,1740.91,1544.8,1582.0,71432.0919148303
2021-03-25,1582.0,1620.82,1550.0,1586.77,42423.5351733901
2021-03-26,1586.8,1699.96,1586.8,1699.89,31573.6503112195
2021-03-27,1699.62,1731.7,1668.0,1713.31,31540.21878948
2021-03-28,1715.0,1724.63,1661.9,1685.98,30498.1957226198
2021-03-29,1685.98,1841.8,1677.0,1816.31,69522.5945100003
2021-03-30,1816.4,1859.0,1787.0,1841.69,42076.6790552301
2021-03-31,1841.75,1947.96,1771.12,1918.89,85079.7933085512
2021-04-01,1919.47,1982.75,1885.47,1968.04,55882.2566785202
2021-04-02,1968.29,2143.99,1950.12,2134.29,78982.285578492
2021-04-03,2134.65,2138.87,2002.46,2010.78,53221.6546707495
2021-04-04,2010.77,2091.55,1981.0,2076.53,37623.6435536298
2021-04-05,2076.18,2129.92,2003.55,2107.51,57381.0985841996
2021-04-06,2108.02,2150.0,2045.67,2112.59,54514.3980916608
2021-04-07,2112.59,2128.0,1930.18,1961.94,73957.7018850698
2021-04-08,1962.81,2084.46,1950.0,2081.15,46783.8079496895
2021-04-09,2080.63,2100.65,2050.0,2066.36,29939.6890933798
2021-04-10,2066.64,2195.46,2057.35,2134.14,59346.1106692999
2021-04-11,2133.99,2163.94,2113.32,2148.99,28665.0795483902
2021-04-12,2149.0,2200.0,2102.0,2137.61,44459.0537494996
2021-04-13,2137.11,2315.1,2136.35,2299.66,65680.6701339179
2021-04-14,2299.91,2445.0,2283.16,2432.04,75210.6940721096
2021-04-15,2432.03,2545.0,2401.14,2517.58,72650.3401037901
2021-04-16,2517.11,2548.53,2308.0,2426.14,94809.8673943508
2021-04-17,2425.99,2496.82,2315.55,2318.27,55680.7690599294
2021-04-18,2319.15,2339.78,1950.0,2242.17,162476.6123472904
2021-04-19,2240.98,2279.66,2079.9,2162.94,83836.5110146615
2021-04-20,2163.55,2349.48,2051.63,2332.15,144663.7642865049
2021-04-21,2332.15,2470.0,2236.08,2358.01,133788.7507674721
2021-04-22,2358.01,2644.41,2307.72,2401.22,247159.9493979869
2021-04-23,2401.0,2442.61,2106.62,2369.08,233704.7563744604
2021-04-24,2369.07,2371.15,2160.0,2217.04,88731.8354098901
2021-04-25,2217.06,2355.55,2165.0,2321.78,120029.3988660098
2021-04-26,2322.09,2543.69,2305.32,2536.12,144895.2040386616
2021-04-27,2535.01,2680.3,2483.87,2669.15,97996.4897946315
2021-04-28,2669.5,2761.74,2561.2,2749.19,150429.3437707052
2021-04-29,2750.0,2800.0,2671.07,2758.17,88547.1914248405
2021-04-30,2758.17,2799.75,2727.34,2776.47,58348.6528623796
2021-05-01,2776.47,2954.0,2757.14,2947.07,73543.02728911
2021-05-02,2947.06,2985.7,2858.0,2951.66,60780.0865841196
2021-05-03,2951.67,3456.27,2951.67,3431.59,179976.8402200409
2021-05-04,3431.6,3529.99,3171.5,3242.02,208029.2719977544
2021-05-05,3242.01,3547.84,3211.22,3527.69,118131.1708605177
2021-05-06,3527.95,3609.72,3382.27,3490.92,107254.6911781676
2021-05-07,3491.82,3590.0,3358.0,3482.94,66404.1555283001
2021-05-08,3482.85,3960.0,3455.0,3914.12,106384.8315943795
2021-05-09,3914.11,3983.0,3730.0,3927.0,90527.7195638785
2021-05-10,3928.27,4213.17,3500.0,3950.3,159926.1526539527
2021-05-11,3949.27,4181.98,3779.4,4176.0,124635.6812652796
2021-05-12,4176.0,4380.0,3727.27,3858.37,181666.0047735679
2021-05-13,3833.9,4039.95,3521.0,3717.06,194715.6549771492
2021-05-14,3718.97,4178.65,3693.2,4081.01,104788.653981288
2021-05-15,4081.0,4134.76,3634.0,3647.75,97098.6696714786
2021-05-16,3648.15,4200.0,3337.58,3586.04,137111.3855071168
2021-05-17,3586.3,3587.23,3121.0,3285.06,191928.4445109392
2021-05-18,3282.56,3567.25,3242.01,3377.58,95324.1636646258
2021-05-19,3376.84,3443.07,1840.66,2443.62,456003.9409419768
2021-05-20,2443.62,2995.8,2150.01,2770.82,220544.3393960275
2021-05-21,2773.98,2943.0,2104.05,2433.68,266375.066839636
2021-05-22,2433.42,2489.9,2155.94,2297.09,140630.3957091613
2021-05-23,2297.15,2382.88,1732.0,2097.48,359318.4598927956
2021-05-24,2100.07,2679.0,2084.63,2649.28,219271.964249219
2021-05-25,2651.02,2755.29,2377.0,2709.86,243521.2566927857
2021-05-26,2707.69,2910.0,2647.53,2889.61,156562.5516656939
2021-05-27,2889.63,2892.61,2640.45,2742.84,116731.7723631548
2021-05-28,2742.99,2762.39,2326.92,2408.96,158360.3944363227
2021-05-29,2412.59,2575.84,2208.95,2278.45,122953.6417064799
2021-05-30,2280.22,2479.87,2183.71,2387.52,92567.9450256709
2021-05-31,2386.72,2719.43,2276.44,2705.69,113117.3930488896
2021-06-01,2705.26,2740.19,2525.97,2634.34,101728.9997081899
2021-06-02,2634.34,2803.52,2551.28,2705.05,101048.4919774407
2021-06-03,2705.05,2888.88,2662.0,2854.24,97798.7517870903
2021-06-04,2854.99,2860.28,2554.0,2692.49,93884.2590055999
2021-06-05,2692.46,2817.23,2548.12,2627.81,102221.0974181505
2021-06-06,2627.68,2747.44,2615.66,2712.03,66369.4826873596
2021-06-07,2711.78,2848.0,2570.33,2593.69,109688.5901899902
2021-06-08,2592.86,2621.65,2310.2,2509.56,135382.8386730159
2021-06-09,2509.15,2626.28,2408.28,2608.1,89636.2812944825
2021-06-10,2610.45,2624.97,2429.67,2470.57,61602.9805718799
2021-06-11,2470.58,2496.04,2322.18,2356.79,59903.6893259602
2021-06-12,2353.98,2453.03,2258.59,2367.75,56409.5890416302
2021-06-13,2369.82,2555.59,2311.0,2509.91,70029.160755469
2021-06-14,2509.98,2613.9,2461.47,2582.57,57037.20735929
2021-06-15,2582.45,2639.41,2508.89,2543.03,52061.0592014995
2021-06-16,2543.86,2555.0,2352.09,2367.47,56674.3940957795
2021-06-17,2367.47,2457.61,2304.27,2371.99,47118.9498376791
2021-06-18,2371.97,2377.0,2135.0,2232.9,73915.5795729208
2021-06-19,2232.9,2277.06,2162.02,2166.27,32336.7164858504
2021-06-20,2166.26,2275.83,2044.32,2243.1,87104.3586253611
2021-06-21,2243.65,2258.88,1865.01,1886.83,145134.5736743038
2021-06-22,1886.83,1998.35,1701.1,1879.95,147694.1728828067
2021-06-23,1879.97,2045.65,1851.02,1967.62,58201.7258846893
2021-06-24,1968.15,2036.08,1885.0,1988.19,54426.68877449
2021-06-25,1988.19,2020.0,1792.81,1810.18,85175.3848638701
2021-06-26,1810.17,1851.93,1715.0,1830.01,80504.1752436596
2021-06-27,1830.01,1984.14,1808.1,1983.32,71999.5196032806
2021-06-28,1983.32,2145.0,1962.41,2083.45,78619.5493562175
2021-06-29,2084.16,2244.0,2076.29,2166.12,58407.9531956405
2021-06-30,2164.18,2286.99,2088.49,2276.66,88266.8507275808
2021-07-01,2276.89,2277.08,2075.0,2109.25,65460.63044604
2021-07-02,2108.65,2158.98,2017.79,2154.67,71586.6189062296
2021-07-03,2155.31,2239.0,2108.58,2227.0,31236.1123613097
2021-07-04,2227.52,2387.84,2190.98,2323.6,33925.6208018999
2021-07-05,2323.07,2324.35,2156.92,2196.96,54954.0248473001
2021-07-06,2197.85,2349.0,2195.0,2322.37,42406.7728132903
2021-07-07,2322.0,2408.88,2295.2,2318.11,50725.5111695505
2021-07-08,2317.14,2325.0,2083.57,2114.87,61762.4255744805
2021-07-09,2115.61,2186.0,2049.25,2146.91,54777.4774048889
2021-07-10,2146.9,2191.41,2075.04,2111.03,35934.9333112701
2021-07-11,2112.08,2171.88,2081.9,2140.08,14819.0491720701
2021-07-12,2139.95,2169.18,2007.07,2033.39,45253.61441751
2021-07-13,2032.0,2046.83,1917.33,1939.07,53513.0592152203
2021-07-14,1940.25,2018.43,1865.6,1993.71,57816.7815676595
2021-07-15,1993.7,2040.91,1880.46,1917.46,47718.72506953
2021-07-16,1918.03,1963.49,1845.07,1875.39,40831.1263976801
2021-07-17,1875.76,1919.0,1848.08,1898.77,40119.78137485
2021-07-18,1898.77,1993.0,1879.8,1892.04,34074.9487503301
2021-07-19,1891.67,1918.52,1802.88,1817.31,56131.8899311299
2021-07-20,1817.31,1838.65,1717.92,1785.01,95628.5889453491
2021-07-21,1785.35,2031.99,1755.03,1995.0,82066.5009276405
2021-07-22,1995.0,2045.24,1945.61,2018.2,41886.0858278401
2021-07-23,2019.31,2130.0,1997.57,2124.03,29522.9493501699
2021-07-24,2124.82,2199.0,2107.66,2187.0,40409.5045024505
2021-07-25,2187.0,2197.28,2108.07,2192.33,24942.1563847999
2021-07-26,2191.81,2429.81,2174.38,2229.46,94672.9682906701
2021-07-27,2228.46,2318.86,2152.0,2301.73,55647.1312538901
2021-07-28,2301.73,2344.97,2245.01,2300.1,44623.9204996899
2021-07-29,2300.11,2401.78,2265.22,2381.58,32646.5502918403
2021-07-30,2381.95,2470.27,2318.01,2463.82,48801.7729760694
2021-07-31,2462.75,2552.37,2421.86,2530.53,33361.9733400399
2021-08-01,2532.73,2698.47,2515.35,2557.45,70557.1686517192
2021-08-02,2557.46,2665.94,2508.48,2609.6,41724.9444574096
2021-08-03,2609.61,2632.19,2446.0,2507.34,49350.8804102698
2021-08-04,2507.35,2770.0,2460.32,2724.91,63781.9405277299
2021-08-05,2727.1,2842.85,2531.72,2828.88,90313.9717953316
2021-08-06,2829.42,2948.79,2720.01,2892.33,75647.2610236909
2021-08-07,2892.33,3175.0,2866.39,3162.58,85963.1064426316
2021-08-08,3163.0,3190.0,2950.2,3012.95,62037.5308516399
2021-08-09,3013.02,3188.0,2894.01,3164.5,93126.9442186705
2021-08-10,3164.5,3233.82,3053.0,3141.69,68191.5497549499
2021-08-11,3143.59,3275.0,3121.89,3164.5,49893.054744281
2021-08-12,3160.12,3238.91,2982.3,3048.8,59987.3877723504
2021-08-13,3048.33,3328.77,3037.03,3324.02,52216.9225602705
2021-08-14,3324.11,3332.51,3204.71,3266.38,28913.57954398
2021-08-15,3266.39,3325.0,3115.95,3311.34,35105.0239539897
2021-08-16,3311.04,3335.0,3137.01,3147.34,52557.6330450303
2021-08-17,3147.65,3292.1,2995.0,3011.71,54077.4048528198
2021-08-18,3011.71,3128.29,2952.12,3014.36,42430.66641282
2021-08-19,3014.61,3189.49,2961.41,3184.67,30748.2884244698
2021-08-20,3184.66,3300.0,3178.49,3286.67,37076.1893516102
2021-08-21,3286.66,3310.0,3210.21,3226.33,29906.7332358603
2021-08-22,3226.51,3274.71,3131.0,3240.9,19105.9652655802
2021-08-23,3241.16,3381.47,3234.59,3322.69,54892.6003667604
2021-08-24,3323.08,3360.0,3150.0,3173.55,36608.5762529399
2021-08-25,3171.06,3250.0,3077.1,3228.54,41617.6618292398
2021-08-26,3228.54,3251.71,3056.25,3092.74,26867.5811166198
2021-08-27,3092.74,3282.08,3064.0,3275.92,27804.83167723
2021-08-28,3276.81,3286.58,3212.13,3247.71,12014.5530372
2021-08-29,3247.67,3287.0,3155.0,3225.21,25383.71415358
2021-08-30,3225.22,3349.63,3143.28,3229.03,40632.5904664496
2021-08-31,3229.46,3474.99,3190.95,3431.05,52389.5583999806
2021-09-01,3430.08,3841.69,3383.95,3829.08,62040.3838518694
2021-09-02,3828.59,3839.02,3724.77,3787.22,30286.10183674
2021-09-03,3786.37,4027.89,3713.0,3938.28,50655.4598315503
2021-09-04,3940.2,3970.78,3833.06,3887.32,22589.6642097797
2021-09-05,3888.45,3981.2,3835.21,3954.01,11508.8342242802
2021-09-06,3954.01,3969.9,3869.25,3928.66,15282.0201886701
2021-09-07,3928.67,3946.99,2900.0,3432.33,111196.4501549666
2021-09-08,3432.99,3561.71,3218.21,3500.0,58504.9843852996
2021-09-09,3499.98,3571.91,3393.86,3423.99,50511.7971408895
2021-09-10,3424.0,3514.24,3148.32,3206.93,61343.1979282089
2021-09-11,3209.21,3349.0,3202.59,3265.83,16883.2092629201
2021-09-12,3265.83,3471.24,3232.68,3408.02,28681.9427246701
2021-09-13,3406.01,3430.95,3115.0,3285.01,53041.3015890689
2021-09-14,3285.01,3436.67,3271.17,3435.07,30100.3688831202
2021-09-15,3436.1,3618.36,3361.78,3614.81,33674.1652455298
2021-09-16,3614.6,3674.38,3485.0,3569.94,37781.3225150803
2021-09-17,3569.94,3595.41,3351.23,3398.2,32248.7198549698
2021-09-18,3399.82,3541.57,3367.47,3437.49,28888.2261826203
2021-09-19,3435.69,3456.0,3280.0,3328.34,20147.6594161603
2021-09-20,3328.34,3345.92,2920.0,2976.91,77516.5953751903
2021-09-21,2976.41,3105.01,2651.0,2764.81,83297.958314599
2021-09-22,2764.8,3090.0,2738.76,3077.49,51417.34977169
2021-09-23,3077.49,3173.94,3038.21,3154.84,32149.0753902202
2021-09-24,3154.45,3161.69,2731.34,2929.85,59134.0902920198
2021-09-25,2930.04,2967.34,2800.0,2927.52,21178.3585758099
2021-09-26,2924.74,3116.73,2740.66,3060.96,30421.2716645099
2021-09-27,3060.58,3165.76,2922.5,2927.68,26307.36336356
2021-09-28,2925.74,2969.98,2789.43,2807.88,41079.1021853002
2021-09-29,2805.3,2948.99,2782.0,2850.86,38359.2958398298
2021-09-30,2850.19,3050.0,2835.43,3000.22,39912.6056874402
2021-10-01,3000.4,3331.69,2970.0,3309.35,60467.30364026
2021-10-02,3309.35,3466.95,3259.29,3390.15,26072.0321633602
2021-10-03,3388.85,3489.99,3342.52,3418.85,21269.8167603202
2021-10-04,3418.85,3437.5,3275.0,3386.27,32035.56416836
2021-10-05,3387.33,3544.68,3364.74,3517.6,27034.7674224001
2021-10-06,3516.49,3628.65,3343.7,3575.26,59963.1134726297
2021-10-07,3576.53,3652.92,3472.02,3587.98,23977.2052024406
2021-10-08,3587.98,3670.77,3532.62,3561.07,28073.2071173704
2021-10-09,3562.97,3634.61,3540.37,3574.13,8666.2535412102
2021-10-10,3574.12,3604.01,3410.0,3415.68,18147.2791557703
2021-10-11,3415.69,3620.0,3375.0,3543.07,24453.9573284105
2021-10-12,3543.07,3548.99,3405.0,3489.61,18806.0012088305
2021-10-13,3489.75,3613.16,3413.25,3605.87,17851.7285419
2021-10-14,3608.58,3823.0,3587.96,3791.11,27106.7526731804
2021-10-15,3792.22,3907.96,3735.07,3866.99,27877.1187788602
2021-10-16,3867.64,3968.86,3806.36,3826.11,16251.05788108
2021-10-17,3828.84,3919.92,3640.48,3845.48,22556.1404017203
2021-10-18,3846.9,3893.93,3678.0,3747.53,20278.0451991703
2021-10-19,3747.31,3885.44,3733.81,3877.75,22369.9883650204
2021-10-20,3877.53,4167.6,3830.18,4160.0,35276.8072971002
2021-10-21,4161.08,4371.59,4012.03,4055.48,61774.6933229496
2021-10-22,4055.02,4165.82,3886.99,3971.33,28642.8550343504
2021-10-23,3970.82,4168.93,3938.21,4168.93,16191.3365030301
2021-10-24,4168.93,4185.0,3964.28,4082.37,17134.4336686201
2021-10-25,4082.72,4239.12,4069.79,4219.2,25259.5441250002
2021-10-26,4219.51,4300.0,4091.0,4129.85,29911.6048303099
2021-10-27,4131.64,4313.56,3914.4,3922.39,54210.7307249193
2021-10-28,3923.83,4298.66,3889.99,4287.21,46537.7120131495
2021-10-29,4287.78,4457.6,4269.44,4416.36,35984.4942468601
2021-10-30,4416.73,4433.17,4240.02,4319.78,15064.0895926602
2021-10-31,4325.33,4394.0,4170.0,4289.99,17963.5235088
2021-11-01,4289.99,4380.11,4152.0,4323.36,26150.1656062104
2021-11-02,4322.25,4599.0,4290.0,4588.54,38236.527302599
2021-11-03,4588.99,4668.0,4455.14,4607.01,32179.9531666501
2021-11-04,4607.0,4608.78,4415.83,4537.51,24092.5800368204
2021-11-05,4537.31,4574.01,4450.0,4482.93,18735.2533707701
2021-11-06,4481.37,4530.74,4334.0,4522.0,21918.5695805202
2021-11-07,4521.99,4638.39,4508.49,4617.14,16708.5996771701
2021-11-08,4617.13,4822.0,4614.79,4811.61,29017.5879201388
2021-11-09,4811.62,4839.08,4715.29,4732.07,37602.863926389
2021-11-10,4732.95,4867.0,4452.63,4634.94,61024.1136090083
2021-11-11,4633.55,4779.99,4582.0,4722.92,23637.05872897
2021-11-12,4720.75,4805.0,4510.0,4669.33,51145.2150779807
2021-11-13,4669.33,4704.82,4589.1,4650.47,12171.7111194701
2021-11-14,4648.79,4692.59,4520.0,4627.21,15344.0661910202
2021-11-15,4627.97,4769.0,4544.0,4564.19,32109.6812760598
2021-11-16,4563.42,4563.42,4105.0,4211.75,57219.2629094791
2021-11-17,4210.61,4299.71,4067.32,4292.75,25700.9255947305
2021-11-18,4289.96,4343.0,3958.99,3998.42,42266.9084788296
2021-11-19,3998.43,4311.0,3978.21,4297.67,32026.4368589196
2021-11-20,4298.13,4440.0,4208.11,4414.54,26016.9099529402
2021-11-21,4414.54,4427.77,4250.0,4263.51,22198.5768986403
2021-11-22,4265.39,4321.0,4026.02,4088.39,39685.5930770701
2021-11-23,4088.22,4386.0,4060.0,4341.69,42871.8536209199
2021-11-24,4341.32,4378.16,4169.24,4271.01,19917.1646402101
2021-11-25,4271.01,4552.0,4250.0,4525.47,23016.91147712
2021-11-26,4525.74,4555.0,3920.0,4043.06,62187.8575261776
2021-11-27,4043.78,4185.99,4030.8,4099.95,24277.1919215404
2021-11-28,4097.98,4300.0,3969.37,4298.81,32273.94372064
2021-11-29,4297.83,4461.0,4282.77,4448.0,23961.7195260403
2021-11-30,4448.0,4754.65,4352.0,4630.31,81724.0437356686
2021-12-01,4631.27,4783.13,4524.86,4588.4,51634.0557624596
2021-12-02,4587.84,4639.86,4435.01,4514.99,40237.3034779496
2021-12-03,4514.99,4662.26,4050.0,4223.49,49194.3635741794
2021-12-04,4218.45,4237.98,3327.62,4124.3,83922.0594153987
2021-12-05,4122.46,4253.41,4035.47,4200.98,34461.6017850298
2021-12-06,4200.98,4382.2,3901.01,4354.92,65161.7598898196
2021-12-07,4353.61,4430.0,4262.17,4308.35,38408.5489630195
2021-12-08,4308.35,4456.66,4230.0,4439.83,37356.7043641694
2021-12-09,4439.83,4497.7,4075.48,4106.45,43557.8916612692
2021-12-10,4106.13,4238.0,3889.0,3901.9,47555.0876117582
2021-12-11,3901.9,4097.91,3833.36,4088.8,30223.1266202698
2021-12-12,4090.65,4176.99,3990.0,4133.54,25941.8806579902
2021-12-13,4133.08,4145.54,3665.41,3783.38,50157.67371883
2021-12-14,3784.12,3881.71,3689.0,3861.96,46526.814884228
2021-12-15,3861.4,4094.04,3650.0,4019.8,58162.2518190507
2021-12-16,4019.8,4121.84,3955.0,3959.04,30802.8499394697
2021-12-17,3959.04,3993.96,3696.69,3877.5,36714.166298589
2021-12-18,3876.4,3999.0,3769.78,3961.35,23546.2013290901
2021-12-19,3961.94,4035.58,3890.0,3924.37,20352.1550799301
2021-12-20,3924.77,3980.65,3750.77,3941.82,30218.0571328399
2021-12-21,3942.62,4063.41,3915.02,4018.2,27552.6421381101
2021-12-22,4018.17,4075.0,3930.16,3980.44,19545.9236526001
2021-12-23,3980.33,4155.36,3896.0,4111.86,25519.6090746899
2021-12-24,4112.42,4135.98,4012.08,4050.88,16931.7314453202
2021-12-25,4050.88,4138.95,4024.37,4098.0,6812.44648565
2021-12-26,4098.01,4109.0,4006.78,4064.33,10601.9968347001
2021-12-27,4066.45,4128.28,4033.64,4038.76,16398.8262853501
2021-12-28,4038.92,4038.92,3758.96,3792.09,37346.8701020798
2021-12-29,3793.22,3827.01,3602.21,3628.29,37528.7398056902
2021-12-30,3627.99,3768.63,3583.0,3710.0,27145.8814201401
2021-12-31,3710.0,3813.42,3620.45,3676.9,24922.7547114897
2022-01-01,3675.95,3775.34,3675.29,3769.04,9878.2598963001
2022-01-02,3769.04,3856.16,3717.98,3832.0,18833.9083688701
2022-01-03,3832.0,3850.0,3681.12,3763.94,20626.3244509098
2022-01-04,3765.33,3891.28,3714.93,3785.97,27164.6697835703
2022-01-05,3785.97,3847.93,3411.0,3538.91,40209.6032779197
2022-01-06,3538.96,3548.87,3299.2,3405.99,36054.5583588095
2022-01-07,3405.99,3414.79,3075.0,3196.76,72868.789332079
2022-01-08,3197.02,3246.58,2999.08,3080.14,37236.5310460304
2022-01-09,3080.15,3210.0,3060.38,3151.3,24690.1030350602
2022-01-10,3150.86,3180.3,2931.53,3084.65,42048.8264823399
2022-01-11,3083.49,3264.43,3054.64,3240.4,37211.47676041
2022-01-12,3240.39,3412.64,3206.93,3373.77,24087.8043585603
2022-01-13,3373.74,3411.92,3233.64,3241.84,30612.4081712001
2022-01-14,3241.84,3342.0,3191.17,3309.67,29531.9855871398
2022-01-15,3309.94,3374.22,3263.93,3330.97,9595.3069110301
2022-01-16,3328.06,3391.52,3275.96,3349.63,9240.2219097201
2022-01-17,3349.63,3359.26,3143.26,3212.0,35547.7892249998
2022-01-18,3212.0,3243.21,3086.0,3160.52,39538.4517405095
2022-01-19,3160.52,3174.8,3049.3,3084.31,31570.9213048005
2022-01-20,3087.54,3272.41,2975.0,3003.31,43103.5273204001
2022-01-21,3000.98,3033.95,2466.2,2569.38,100987.2981888084
2022-01-22,2568.65,2627.85,2300.0,2411.91,133119.1287777073
2022-01-23,2412.24,2549.99,2373.84,2542.2,46284.38907601
2022-01-24,2540.33,2540.33,2160.02,2442.93,121303.815809103
2022-01-25,2441.63,2519.99,2349.65,2458.31,57641.0763051096
2022-01-26,2461.51,2729.37,2401.0,2462.96,79454.7816101104
2022-01-27,2463.0,2532.92,2316.35,2426.0,54139.8759606403
2022-01-28,2426.0,2558.5,2360.61,2546.71,51396.5907212901
2022-01-29,2546.71,2639.77,2523.0,2601.92,26095.6672718399
2022-01-30,2602.07,2640.0,2544.45,2602.62,21497.6142716202
2022-01-31,2605.4,2708.65,2478.75,2688.04,31842.5872131195
2022-02-01,2688.04,2814.19,2677.0,2790.18,38098.6542797194
2022-02-02,2790.18,2819.73,2615.15,2682.36,38638.7215818096
2022-02-03,2681.14,2723.92,2577.02,2697.58,21454.9086034401
2022-02-04,2697.0,2998.84,2675.0,2998.84,48098.2944607688
2022-02-05,2997.99,3065.0,2961.33,3014.72,24977.4866202201
2022-02-06,3014.58,3075.56,2952.03,3057.99,11983.3369363202
2022-02-07,3058.28,3190.86,2996.84,3141.51,41385.5588453096
2022-02-08,3142.4,3235.97,3028.84,3119.54,27885.7869734496
2022-02-09,3120.46,3272.0,3057.01,3246.1,34286.2490113793
2022-02-10,3246.1,3283.77,3060.61,3073.11,42067.2474153196
2022-02-11,3073.98,3141.32,2875.0,2927.99,55898.8088703399
2022-02-12,2927.99,2985.0,2857.9,2916.13,49801.9706533094
2022-02-13,2918.33,2954.33,2832.0,2870.88,37777.2211906797
2022-02-14,2873.33,2965.09,2832.98,2930.41,50915.7500996206
2022-02-15,2930.39,3196.18,2913.4,3184.78,36520.1174257901
2022-02-16,3186.52,3188.41,3044.84,3124.43,25639.4045091401
2022-02-17,3125.29,3161.09,2850.0,2893.53,51398.0164565492
2022-02-18,2892.89,2944.0,2753.6,2780.28,47149.0910020386
2022-02-19,2780.0,2830.64,2696.97,2764.56,23292.8526577103
2022-02-20,2764.98,2764.98,2575.0,2622.42,29599.1622380205
2022-02-21,2622.0,2758.98,2558.99,2568.9,55865.0983360987
2022-02-22,2568.91,2673.23,2503.0,2637.41,43462.4650816604
2022-02-23,2637.4,2753.12,2579.11,2580.05,40974.19423901
2022-02-24,2580.05,2733.2,2301.01,2598.43,121158.5913323204
2022-02-25,2598.43,2837.69,2574.86,2769.5,41156.1130235207
2022-02-26,2769.5,2879.0,2729.65,2780.01,28488.3026753701
2022-02-27,2780.0,2835.0,2559.06,2615.0,67143.842367621
2022-02-28,2614.99,2950.0,2571.72,2922.69,89711.20464259
2022-03-01,2922.29,3042.3,2853.86,2977.03,56092.2496265994
2022-03-02,2977.24,3044.85,2917.0,2948.9,27844.5881230014
2022-03-03,2948.9,2969.28,2787.06,2834.87,52136.7223179905
2022-03-04,2834.87,2836.14,2573.82,2622.18,46395.1449579997
2022-03-05,2622.17,2684.99,2591.79,2666.0,14250.30531772
2022-03-06,2665.99,2676.12,2535.0,2550.39,16415.3569127901
2022-03-07,2550.4,2648.01,2445.81,2492.62,47231.7011904906
2022-03-08,2491.78,2624.88,2482.6,2578.19,33197.68780301
2022-03-09,2578.19,2775.19,2570.2,2728.16,51763.7147810593
2022-03-10,2728.19,2733.71,2551.0,2606.81,32080.6288936401
2022-03-11,2607.39,2676.89,2525.0,2557.05,32594.1666183402
2022-03-12,2557.16,2624.0,2554.18,2566.98,13455.1963522301
2022-03-13,2566.97,2600.68,2486.87,2515.35,20711.8231791801
2022-03-14,2516.0,2608.88,2500.05,2590.76,31226.6998320497
2022-03-15,2590.58,2669.0,2506.12,2619.72,44861.4700188193
2022-03-16,2619.73,2791.32,2606.73,2775.03,53184.5427904794
2022-03-17,2775.03,2839.17,2747.75,2814.58,41764.9135974298
2022-03-18,2813.86,2985.66,2770.4,2940.01,43868.1535122294
2022-03-19,2940.11,2986.72,2895.22,2952.0,19020.2290516101
2022-03-20,2952.0,2963.97,2820.0,2862.81,17156.0056024601
2022-03-21,2862.82,2961.5,2835.0,2893.0,24006.7513455903
2022-03-22,2893.0,3057.49,2887.46,2970.54,42117.32253364
2022-03-23,2970.33,3047.76,2922.16,3036.71,27617.5177967503
2022-03-24,3036.99,3131.42,3006.12,3112.4,27862.0535502401
2022-03-25,3112.8,3193.57,3076.29,3103.64,25510.2277511104
2022-03-26,3104.41,3153.14,3087.33,3146.59,8129.2607212901
2022-03-27,3146.24,3298.86,3130.0,3297.07,19120.3028647101
2022-03-28,3296.25,3431.11,3276.89,3331.61,49268.6994323194
2022-03-29,3333.19,3482.98,3332.45,3404.96,47006.1613059096
2022-03-30,3404.0,3445.0,3335.0,3387.05,23667.1325328101
2022-03-31,3386.59,3446.48,3260.82,3282.6,37806.1732063701
2022-04-01,3282.83,3480.8,3215.0,3454.64,46278.0532588003
2022-04-02,3454.65,3531.99,3435.08,3445.13,29373.8923505399
2022-04-03,3446.05,3580.0,3413.52,3523.19,22725.3481846499
2022-04-04,3523.18,3548.24,3405.36,3519.53,41159.0482497198
2022-04-05,3519.52,3550.0,3375.0,3407.7,47967.8592177101
2022-04-06,3407.07,3407.18,3163.0,3168.44,46800.838150449
2022-04-07,3168.3,3271.0,3143.01,3229.0,36178.17411555
2022-04-08,3227.82,3313.97,3176.29,3193.91,27246.1710138398
2022-04-09,3193.14,3269.12,3183.2,3261.06,14495.26137829
2022-04-10,3260.16,3307.51,3190.0,3201.59,19517.26188349
2022-04-11,3201.93,3213.6,2951.0,2978.32,45706.1769032602
2022-04-12,2978.33,3084.1,2951.04,3029.95,34644.3257289896
2022-04-13,3029.94,3131.0,2997.74,3117.99,32263.7269842399
2022-04-14,3117.99,3143.99,2976.62,3020.85,17025.6508739402
2022-04-15,3020.85,3060.24,2995.25,3041.45,9206.7227191501
2022-04-16,3042.38,3086.75,3012.15,3059.93,5449.81985816
2022-04-17,3060.4,3082.95,2971.09,2985.99,13945.7672390801
2022-04-18,2985.99,3068.23,2880.17,3055.32,38836.1923719098
2022-04-19,3055.91,3131.2,3033.06,3102.75,17680.1632074803
2022-04-20,3102.49,3172.77,3037.07,3077.51,20246.5208417899
2022-04-21,3077.51,3180.24,2938.63,2984.05,24069.1526185902
