Date,BTC_Close,ETH_Close,SPX_Close,DJI_Close,Gold_Close,BTC_Close_Return,ETH_Close_Return,SPX_Close_Return,DJI_Close_Return,Gold_Close_Return
2020-05-20,9510.1,209.87,2971.61,24575.9,1.0927767753601074,-0.02791351509388975,-0.023032834145038768,0.016513934417861517,0.01513022387987941,0.00115766159200992
2020-05-21,9057.3,198.35,2948.51,24474.12,1.0982975959777832,-0.04878332935403916,-0.056455144448990746,-0.007803935472623133,-0.004150055232570847,0.005039383759406822
2020-05-22,9169.0,207.23,2955.45,24465.16,1.0952903032302856,0.012257166672680444,0.04379614058905702,0.002350965520250863,-0.00036616803925644125,-0.0027418957158269973
2020-05-26,8841.7,200.85,2991.77,24995.11,1.0902997255325315,-0.036349063214657876,-0.03127092674410496,0.012214261971750162,0.02143014106128658,-0.004566809241982792
2020-05-27,9213.9,208.28,3036.13,25548.27,1.0981770753860474,0.04123404755201747,0.036324967489407146,0.014718492616296689,0.021889398249416825,0.007198964933553618
2020-05-28,9577.9,220.26,3029.73,25400.64,1.1016855239868164,0.03874514786776496,0.0559253384420996,-0.0021101714760443074,-0.005795233427993501,0.0031897006443984094
2020-05-29,9425.0,220.65,3044.31,25383.11,1.1079105138778689,-0.016092627938814063,0.0017690689787582493,0.004800767858804524,-0.0006903783472572766,0.005634519843012668
2020-06-01,10206.2,248.45,3055.73,25475.02,1.1118524074554443,0.07962964543159266,0.11866388233277336,0.0037442421170170554,0.0036143719817035434,0.0035516384955549527
2020-06-02,9525.4,237.55,3080.82,25742.65,1.1125946044921875,-0.06903346388400111,-0.0448634904153992,0.008177278702023465,0.010450785279782361,0.0006673092775855425
2020-06-03,9664.1,244.54,3122.87,26269.89,1.118943691253662,0.014456073939375596,0.02900076708311355,0.013556655475681826,0.0202742669311265,0.005690338279647767
2020-06-04,9791.4,243.4,3112.35,26281.82,1.1235954761505127,0.013086460561765404,-0.0046727141626171365,-0.003374382935045795,0.0004540290013376206,0.004148682561719183
2020-06-05,9617.7,240.03,3193.93,27110.98,1.1337867975234983,-0.01789929852970898,-0.013942265023284517,0.02587406560155297,0.031061366475573005,0.00902938836116282
2020-06-08,9780.9,246.62,3232.39,27572.44,1.1319515705108645,0.01682635349950721,0.027084774912242156,0.01196966823585906,0.016877911234841912,-0.0016199817594836688
2020-06-09,9778.0,244.0,3207.18,27272.3,1.1305567026138306,-0.00029654019615117216,-0.010680465149182533,-0.007829755338198062,-0.01094518804611653,-0.0012330280426620514
2020-06-10,9892.4,247.96,3190.14,26989.99,1.1332215070724487,0.011631821401712494,0.016099217540516884,-0.0053272433765708446,-0.010405478546191005,0.00235429926666161
2020-06-11,9265.8,230.11,3002.1,25128.17,1.1365444660186768,-0.06543658308329316,-0.07470998737123605,-0.060752759198692885,-0.071476528947439,0.0029280210908834464
2020-06-12,9460.0,237.57,3041.31,25605.54,1.1288082599639893,0.02074218058891378,0.031904861427948086,0.012976299868566436,0.01881920674825169,-0.00683004994336145
2020-06-15,9425.3,230.97,3066.59,25763.16,1.1252011060714722,-0.0036748199975570736,-0.02817448493236287,0.008277851423430304,0.006136830197096064,-0.003200658370140185
2020-06-16,9528.5,235.33,3124.74,26289.98,1.1337740421295166,0.010889744520063693,0.018700952460800863,0.018784884652672987,0.020242313475811805,0.007590147436824098
2020-06-17,9453.1,233.61,3113.49,26119.61,1.1265701055526731,-0.007944577546720209,-0.00733572616186429,-0.003606796221336869,-0.006501504786498703,-0.006374216046632514
2020-06-18,9381.5,231.38,3115.34,26080.1,1.1242902278900146,-0.00760306509428119,-0.009591677656261666,0.0005940120550401924,-0.0015138018025418344,-0.002025784015529507
2020-06-19,9302.1,228.62,3097.74,25871.46,1.1211000680923462,-0.008499483824908591,-0.01200014400311041,-0.005665482200964775,-0.008032140775158807,-0.0028415210931360207
2020-06-22,9694.0,243.22,3117.86,26024.96,1.1177555322647097,0.041266956302800625,0.06190514695522119,0.006474055690439126,0.005915646884411376,-0.0029877213296054883
2020-06-23,9622.3,243.03,3131.29,26156.1,1.1279679536819458,-0.007423816082805082,-0.0007814910423439414,0.0042981911703125365,0.005026355390097878,0.009095057230979923
2020-06-24,9282.0,234.54,3050.33,25445.94,1.1312345266342163,-0.03600628052139511,-0.03555874347759115,-0.026195278732754488,-0.027526231123000476,0.002891795009184193
2020-06-25,9233.5,232.32,3083.76,25745.6,1.1250872611999512,-0.005238865915193746,-0.009510417396487161,0.010899850173409288,0.01170753693946929,-0.0054489396656502145
2020-06-26,9150.3,229.36,3009.05,25015.55,1.1222084760665894,-0.00905150926859271,-0.01282291006131682,-0.024525217335129464,-0.028766107216371302,-0.0025620007730021385
2020-06-29,9183.5,227.8,3053.24,25595.8,1.1225864887237549,0.003621729951254967,-0.006824770562032588,0.014578907539069857,0.022930644019415376,0.0003367903676439813
2020-06-30,9133.9,225.68,3100.29,25812.88,1.1247202157974243,-0.005415628989554035,-0.009349984319340896,0.01529233363768146,0.008445316636734803,0.0018989199031385483
2020-07-01,9234.5,231.11,3115.86,25734.97,1.1235954761505127,0.010953703736930331,0.023775720961538793,0.005009542099664131,-0.0030228247860972874,-0.0010005176272754655
2020-07-02,9086.0,226.41,3130.01,25827.36,1.1251378059387207,-0.01621170299661742,-0.020546272690392903,0.00453100183265328,0.0035836277715015166,0.0013717322924298595
2020-07-06,9348.2,241.84,3179.72,26287.03,1.1247202157974243,0.028449044061323054,0.0659288355063159,0.01575694316582631,0.01764126650088966,-0.0003712146651542892
2020-07-07,9256.79999,239.34,3145.32,25890.18,1.1312856674194336,-0.009825395898830799,-0.010391215325832395,-0.010877508816987262,-0.015211915418234034,0.005820437088329796
2020-07-08,9440.1,246.97,3169.94,26067.28,1.1275228261947632,0.019608157821936867,0.031381736616170205,0.007797026481291786,0.006817141787520912,-0.003331707593646944
2020-07-09,9240.2,241.89,3152.05,25706.09,1.1339154243469238,-0.021403042880652763,-0.02078379439650012,-0.005659625451287915,-0.013952959208155638,0.005653583667688177
2020-07-10,9286.0,241.12,3185.04,26075.3,1.128795504570007,0.004944359156742177,-0.003188342486854968,0.010411813000986475,0.014260577283948668,-0.004525481756836305
2020-07-13,9236.2,239.42,3155.22,26085.8,1.1310042142868042,-0.005377343944091697,-0.007075403054961633,-0.00940662366648347,0.0004025988770107532,0.0019547842241859023
2020-07-14,9252.2,240.35,3197.52,26642.59,1.134549617767334,0.0017308154295985563,0.0038768625167459243,0.013317285189446137,0.021119958197724508,0.003129836355739189
2020-07-15,9195.0,238.37,3226.56,26870.1,1.1410704851150513,-0.006201503026952509,-0.008272105993331403,0.009041044884784208,0.008503081074465456,0.005731084189124986
2020-07-16,9130.9,233.73,3215.57,26734.71,1.1417193412780762,-0.006995592185041544,-0.01965748533576184,-0.003411918313161816,-0.005051423105278177,0.0005684764957306626
2020-07-17,9152.2,232.79,3224.73,26671.95,1.139211654663086,0.0023300216742758602,-0.0040298434026605975,0.0028445899031588197,-0.0023502697562177944,-0.0021988281362380624
2020-07-20,9163.0,236.19,3251.84,26680.87,1.1442956924438477,0.0011793484375574158,0.014499806256269768,0.008371764170464781,0.0003343778298169478,0.004452839784056593
2020-07-21,9393.79999,246.01,3257.3,26840.4,1.1458691358566284,0.024876260145331376,0.04073561964817591,0.0016776413721593887,0.005961385910664563,0.001374087699634121
2020-07-22,9529.9,264.53,3276.02,27005.84,1.15340256690979,0.014384328303215918,0.07258248090404944,0.005730639622957727,0.006144923789866174,0.006552908037431887
2020-07-23,9612.0,275.59,3235.66,26652.33,1.1568717956542969,0.008578093442598881,0.040959587594248566,-0.012396345287241563,-0.01317656247832177,0.003003306800597305
2020-07-24,9553.6,279.42,3215.63,26469.89,1.1596084833145142,-0.006094271063631555,0.013801772211381513,-0.006209630744305032,-0.006868715851160402,0.002362799250454524
2020-07-27,11046.1,322.44,3239.41,26584.77,1.1652567386627195,0.14515937767830442,0.1432010461930593,0.007367919510066761,0.0043306348412014695,0.004859005509410978
2020-07-28,10934.0,317.43,3218.44,26379.28,1.1769275665283203,-0.010200224016087785,-0.015659750831220134,-0.006494444344686342,-0.007759641911070556,0.009965846353997186
2020-07-29,11108.2,318.18,3258.44,26539.57,1.171879529953003,0.015806373851068336,0.0023599387929136807,0.012351783128253628,0.00605797330089876,-0.0042983898977795604
2020-07-30,11114.8,335.25,3246.22,26313.65,1.1782865524291992,0.000593979228191131,0.05225926178469417,-0.0037573107206831393,-0.008549010862774348,0.0054524132545194165
2020-07-31,11356.2,347.0,3271.12,26428.32,1.1872254610061646,0.02148629673872446,0.034448257785071296,0.007641191392371668,0.004348346513517091,0.007557730482728887
2020-08-03,11237.3,386.21,3294.61,26664.4,1.1782310009002686,-0.010525248204267663,0.10705648303185217,0.007155365883905606,0.008893179928822997,-0.007604877620557198
2020-08-04,11197.5,389.91,3306.51,26828.47,1.1763322353363037,-0.003548062987205741,0.009534680282895548,0.0036054526780178505,0.006134294700956979,-0.0016128392275391056
2020-08-05,11746.0,401.25,3327.77,27201.52,1.181544303894043,0.047822218001009734,0.028668731182618836,0.0064091575198012216,0.013809216999508015,0.004420992329538805
2020-08-06,11771.5,395.17,3349.16,27386.98,1.187281847000122,0.0021685987025399636,-0.015268622383067504,0.006407158132423376,0.0067948638837671185,0.004844217313191569
2020-08-07,11603.5,379.67,3351.28,27433.48,1.1876484155654907,-0.014374579062191433,-0.04001359768937084,0.0006327942853730394,0.0016964473173699105,0.0003086983850073394
2020-08-10,11898.7,395.9,3360.47,27791.44,1.178272724151611,0.0251223737118011,0.04185919974029759,0.00273848273347593,0.012963894317710061,-0.007925657651976599
2020-08-11,11391.7,378.97,3333.69,27686.91,1.1737778186798096,-0.04354413039927334,-0.04370460783545722,-0.008001046543221289,-0.0037683212891494074,-0.0038221210488238013
2020-08-12,11576.6,387.15,3380.35,27976.84,1.1736538410186768,0.01610079930803854,0.02135516855610492,0.013899455827979215,0.01041728672342688,-0.00010562834554598832
2020-08-13,11794.6,424.87,3373.43,27896.72,1.179380178451538,0.018655980248485825,0.0929710249471942,-0.0020492235227105187,-0.0028679058543898527,0.004867204375342793
2020-08-14,11772.6,438.68,3372.85,27931.02,1.1816558837890625,-0.001867002137754488,0.03198697811208149,-0.0001719466139647112,0.0012287799690905655,0.0019277181561497953
2020-08-17,12301.7,431.35,3381.99,27844.91,1.1852554082870483,0.04396266673819874,-0.01685039236942032,0.0027062093485908582,-0.0030877143030779586,0.0030415396512393574
2020-08-18,11957.0,422.62,3389.78,27778.07,1.1876484155654907,-0.028420583272729692,-0.020446395383806645,0.002300728889572129,-0.0024033243875872584,0.0020169448636142393
2020-08-19,11757.4,407.57,3374.85,27692.88,1.1947859525680542,-0.016834051345987273,-0.03626073306910668,-0.004414143638946041,-0.003071520028959228,0.005991819503850231
2020-08-20,11864.6,416.2,3385.51,27739.73,1.1843500137329102,0.009076347127904451,0.020953216889859523,0.0031536808202811935,0.00169034116038155,-0.008772937668035469
2020-08-21,11522.7,387.83,3397.16,27930.33,1.1873664855957031,-0.029240173913144443,-0.07059881467943058,0.0034352287393030465,0.00684751353758794,0.002543704941241629
2020-08-24,11764.8,407.92,3431.28,28308.46,1.1798018217086792,0.020793019653605034,0.05050397746679686,0.009993580954932106,0.013447504765180075,-0.006391340754740065
2020-08-25,11330.0,383.01,3443.62,28248.44,1.1794538497924805,-0.037657947419905725,-0.06300997824653118,0.00358987425339455,-0.0021224650761196913,-0.00029498449271552575
2020-08-26,11469.5,385.71,3478.73,28331.92,1.183501958847046,0.012237263172130586,0.007024693263897888,0.010144040989640822,0.0029508493963365436,0.00342631292556195
2020-08-27,11327.9,383.16,3484.55,28492.27,1.1842728853225708,-0.012422628983261689,-0.006633135249576127,0.0016716264045830256,0.005643738190344563,0.0006511822732343915
2020-08-28,11532.6,395.56,3508.01,28653.87,1.1819632053375244,0.017909098330219732,0.03184982588709895,0.00671001407851169,0.005655690157052029,-0.0019521980310365427
2020-08-31,11656.9,433.98,3500.31,28430.05,1.1918240785598757,0.010720471805394208,0.09269596768745429,-0.0021973891312895358,-0.007841828205541744,0.008308183307316435
2020-09-01,11926.8,475.81,3526.65,28645.66,1.193901538848877,0.022889689415425407,0.09202016479288595,0.007496875851234013,0.00755526389842839,0.0017415756438499876
2020-09-02,11396.9,439.81,3580.84,29100.5,1.1923214197158811,-0.04544658018355355,-0.07867579941196132,0.015248997908235747,0.015753407895036996,-0.0013243685869996468
2020-09-03,10180.1,382.43,3455.06,28292.73,1.184735894203186,-0.11290655433942873,-0.13979718548726552,-0.035757586556313434,-0.028150474972598087,-0.006382304050645197
2020-09-04,10463.6,385.82,3426.96,28133.31,1.1839784383773804,0.027467733427664367,0.008825309476839745,-0.0081662523968659,-0.005650597638250223,-0.0006395501907557035
2020-09-08,10123.3,337.25,3331.84,27500.89,1.182172775268555,-0.03306287002346046,-0.13454644437187793,-0.02814886686405828,-0.022735915764373546,-0.0015262451942419193
2020-09-09,10229.7,351.29,3398.96,27940.47,1.177024483680725,0.010455556359292729,0.04078759807992746,0.019944798533671322,0.015857807663049804,-0.004364450442230898
2020-09-10,10350.1,368.23,3339.19,27534.58,1.1806375980377195,0.011700927480114236,0.0470956497699802,-0.01774123987058698,-0.014633506164099988,0.0030650000384232798
2020-09-11,10398.2,373.88,3340.97,27665.64,1.1824384927749634,0.004636532744259316,0.015227147376609533,0.000532921379765575,0.0047485407220703435,0.0015241955964892995
2020-09-14,10674.9,377.14,3383.54,27993.33,1.1842728853225708,0.026262477144601244,0.008681580984393969,0.012661314711189059,0.01177505750574172,0.0015501619098305707
2020-09-15,10785.2,364.09,3401.2,27995.6,1.187000036239624,0.010279632554319714,-0.03521538147670611,0.005205811831507181,8.108745786852374e-05,0.0023001587836135036
2020-09-16,10951.1,364.99,3385.49,28032.38,1.1844412088394165,0.015265083894453971,0.0024688661248354294,-0.004629658363745304,0.0013129156283444555,-0.0021580365093011983
2020-09-17,10944.8,389.39,3357.01,27901.98,1.1803449392318726,-0.000575450214318765,0.06471145612728785,-0.008447955322129995,-0.004662616547008833,-0.0034643925057169208
2020-09-18,10934.7,384.45,3319.47,27657.42,1.1848200559616089,-0.0009232387136277847,-0.012767670596003866,-0.011245565213035068,-0.00880360765305058,0.003784194404350613
2020-09-21,10415.0,339.87,3281.06,27147.7,1.1845533847808838,-0.04869414419720412,-0.12325054992468287,-0.011638590711243436,-0.01860171815545238,-0.00022509848153577297
2020-09-22,10532.5,344.18,3315.57,27288.18,1.176800012588501,0.011218640158099178,0.012601584783258112,0.010463013638868866,0.005161313157996308,-0.006566912063439029
2020-09-23,10230.7,320.12,3236.92,26763.13,1.1708368062973022,-0.029072711051006388,-0.07246885083791954,-0.024007294161091854,-0.019428447360245862,-0.005080188782394758
2020-09-24,10740.2,349.22,3246.59,26815.44,1.1658544540405271,0.04860070706123297,0.0870061705951361,0.0029829543473573147,0.0019526469863140386,-0.004264457091039797
2020-09-25,10695.1,351.9,3298.46,27173.96,1.1673243045806885,-0.004208018226976802,0.007644948233557913,0.015850478138509472,0.01328132077903288,0.0012599555256344209
2020-09-28,10694.1,353.85,3351.6,27584.06,1.1635348796844482,-9.350513349992728e-05,0.005526050194254334,0.015982150874003724,0.014978907847172132,-0.0032515291017523847
2020-09-29,10842.2,359.94,3335.47,27452.66,1.167883276939392,0.013753739928259113,0.017064256371262902,-0.004824244783809024,-0.004775002931390374,0.003730263732286211
2020-09-30,10774.9,359.69,3363.0,27781.7,1.1742050647735596,-0.0062265722447577875,-0.0006948015231640855,0.008219833784947334,0.011914463836704987,0.0053984327359446185
2020-10-01,10616.1,353.0,3380.8,27816.9,1.1726078987121582,-0.01484763847496181,-0.01877449243659588,0.005278935121522738,0.0012662191027488965,-0.0013611364287141254
2020-10-02,10574.8,345.68,3348.42,27682.81,1.1744946241378784,-0.0038979045053772134,-0.020954565309619023,-0.009623775091698433,-0.004832106723021474,0.0016077063645410661
2020-10-05,10799.0,353.77,3408.6,28148.64,1.1720443964004517,0.020979725026675958,0.023133492838081433,0.017813057021042418,0.016687397869622433,-0.002088376631710885
2020-10-06,10605.4,340.79,3360.97,27772.76,1.1792453527450562,-0.018090231887764995,-0.0373805326601092,-0.014072027020773103,-0.013443356598938047,0.006125130992924238
2020-10-07,10669.9,341.8,3419.44,28303.46,1.1737639904022217,0.006063387835658405,0.0029593188798407305,0.01724717218893134,0.018928374451307635,-0.0046590314432261234
2020-10-08,10934.1,351.05,3446.83,28425.51,1.176747441291809,0.024459653016262812,0.026702892781767372,0.00797817309363446,0.004302922768186577,0.002538556036391257
2020-10-09,11060.2,365.6,3477.14,28586.9,1.1767003536224363,0.01146673289855141,0.04061117611673711,0.00875514874025141,0.005661589506352244,-4.001590303448758e-05
2020-10-12,11535.8,387.0,3534.22,28837.52,1.181683897972107,0.04210216424707471,0.056884853449786874,0.016282507554067346,0.008728746106523725,0.0042262424063774584
2020-10-13,11428.6,381.48,3511.93,28679.81,1.1816140413284302,-0.00933625774496163,-0.014366268319070109,-0.006326880453748811,-0.005483926157214369,-5.911793222122852e-05
2020-10-14,11433.1,379.08,3488.67,28514.0,1.1742188930511477,0.0003936715168264503,-0.006311160108717628,-0.006645169155040894,-0.005798196152043684,-0.006278180816362914
2020-10-15,11501.0,377.79,3483.34,28494.2,1.1743981838226318,0.00592133097817454,-0.003408778916129313,-0.0015289711398439405,-0.000694636939814196,0.00015267773840009084
2020-10-16,11326.9,365.39,3483.81,28606.31,1.1707134246826172,-0.015253560393803581,-0.03337320938519559,0.00013491886946954788,0.00392676506940112,-0.0031425047396492416
2020-10-19,11757.0,379.5,3426.92,28195.42,1.171550154685974,0.03726838016896336,0.03788932053501549,-0.016464623898632638,-0.014467769454956975,0.00071446274989687
2020-10-20,11925.4,368.81,3443.12,28308.79,1.176885962486267,0.014221771303186808,-0.028572990553387908,0.004716138487297713,0.0040128037230930625,0.004544144882611173
2020-10-21,12813.0,391.51,3435.56,28210.82,1.1829839944839478,0.07178970133864811,0.05972945160651321,-0.0021980970313859494,-0.0034667648315577673,0.005168120008133394
2020-10-22,12984.1,414.44,3453.49,28363.66,1.1853959560394287,0.013265251442006947,0.05691715349474104,0.005205373886326262,0.005403156046163567,0.002036803587023197
2020-10-23,12939.0,409.92,3465.39,28335.57,1.1815024614334106,-0.0034795256356302323,-0.010966192675181582,0.0034398664911297477,-0.0009908424611112829,-0.0032899579374845926
2020-10-26,13080.0,393.48,3400.97,27685.38,1.184848070144653,0.01083833969523694,-0.04093177806381219,-0.018764495369547173,-0.023213429857934658,0.00282765456409247
2020-10-27,13649.6,403.65,3390.68,27463.19,1.180944323539734,0.04262587114324058,0.025517925196467103,-0.00303019380375247,-0.008057913459267969,-0.003300162903845182
2020-10-28,13289.5,388.63,3271.03,26519.95,1.1784114837646484,-0.026735967427260015,-0.03792043167160003,-0.03592557122600888,-0.03494928261943203,-0.0021470612785488377
2020-10-29,13463.1,387.67,3310.11,26659.11,1.1748672723770142,0.012978359989464222,-0.0024732719035575504,0.0118765014438055,0.00523365090113786,-0.003012149800032766
2020-10-30,13567.0,382.83,3269.96,26501.6,1.1678695678710938,0.007687763768673945,-0.012563435851872248,-0.012203669046735501,-0.0059258223194622334,-0.005973974709475419
2020-11-02,13565.8,383.78,3310.24,26925.05,1.1642121076583862,-8.845382716002719e-05,0.002478445327601651,0.012242941894852779,0.01585197152291393,-0.0031366510442316082
2020-11-03,14021.8,388.01,3369.16,27480.03,1.1642799377441406,0.0330613417065147,0.010961640745430481,0.017642760820758656,0.020402479005667946,5.826095554634443e-05
2020-11-04,14163.3,402.68,3443.44,27847.66,1.176221489906311,0.01004085057837474,0.03711108937419591,0.02180751658433598,0.013289382242690285,0.010204356761020732
2020-11-05,15610.4,417.04,3510.45,28390.18,1.17326819896698,0.09728324683775078,0.035039938598628,0.01927326267001391,0.019294369426135802,-0.002513986342437094
2020-11-06,15599.2,456.43,3509.44,28323.4,1.1817537546157837,-0.0007177279094118758,0.09025320718202702,-0.00028775379869741254,-0.0023549926089458744,0.007206380695062468
2020-11-09,15322.9,444.33,3550.5,29157.97,1.1893010139465332,-0.017871189451675547,-0.026867818034886727,0.011631958050304203,0.029039970688459114,0.006366183456068054
2020-11-10,15316.7,451.35,3545.53,29420.92,1.182732105255127,-0.00040470502778243244,0.01567556213717309,-0.0014007834839128777,0.008977697123459152,-0.0055386456714018525
2020-11-11,15708.7,464.39,3572.66,29397.63,1.1818794012069702,0.0252709625929252,0.02848162468666248,0.007622761226929676,-0.0007919270780115381,-0.000721221293889815
2020-11-12,16307.8,462.86,3537.01,29080.17,1.1780297756195068,0.037428821959548685,-0.0033000838793104644,-0.010028678908945363,-0.01085756025993693,-0.0032625230156320003
2020-11-13,16343.4,477.06,3585.15,29479.81,1.1803393363952637,0.0021806251596800494,0.030217636589931093,0.013518576706374859,0.013649123662417257,0.0019586090254565085
2020-11-16,16721.1,460.3,3626.91,29950.44,1.1845253705978394,0.02284724884427141,-0.0357638183182513,0.011580731916656505,0.01583839335258755,0.00354019285936168
2020-11-17,17684.8,482.89,3609.53,29783.35,1.1859441995620728,0.05603411860834668,0.047910433620718326,-0.00480347613410369,-0.005594503071203466,0.0011970869835477517
2020-11-18,17800.0,479.11,3567.79,29438.42,1.186366319656372,0.006492943723485573,-0.007858668303451567,-0.011631213479601318,-0.011648888592050613,0.0003558725515353005
2020-11-19,17828.2,471.97,3581.87,29483.23,1.1847639083862305,0.001583016031624293,-0.015014791896920442,0.003938653922538716,0.001521003184357856,-0.0013516014389545322
2020-11-20,18680.2,510.38,3557.54,29263.48,1.1866477727890017,0.04668266605183281,0.07824012206630952,-0.006815715636269892,-0.007481304908760387,0.0015888129539181797
2020-11-23,18387.8,609.09,3577.59,29591.27,1.1866477727890017,-0.015776738155356858,0.17681049373240787,0.0056200945950578216,0.011139063178651256,0.0
2020-11-24,19173.8,605.28,3635.41,30046.24,1.1842728853225708,0.0418573625825668,-0.006274879157540634,0.016032507557285764,0.015258142963984589,-0.0020033468877050592
2020-11-25,18723.4,569.52,3629.65,29872.47,1.1900511980056765,-0.023770685319266037,-0.06089726008910131,-0.0015856720266289198,-0.005800207887315383,0.004867342357784169
2020-11-27,17144.2,518.8,3638.35,29910.37,1.191599726676941,-0.08811415449726981,-0.09327544835332907,0.0023940572799516376,0.0012679225368824765,0.0013003827499899327
2020-11-30,19708.1,616.65,3621.63,29638.64,1.1971460580825806,0.13936979475826397,0.1727831495697084,-0.004606081438497097,-0.009126327575445545,0.004643726768977662
2020-12-01,18782.9,586.38,3662.45,29823.92,1.193816065788269,-0.048082837296482064,-0.05033355843319774,0.011208121636017976,0.006231840661584327,-0.0027854849009629613
2020-12-02,19231.4,597.74,3669.01,29883.79,1.2074378728866575,0.023597478408848908,0.019187833217772843,0.0017895485348597621,0.002005436820984012,0.01134569984525999
2020-12-03,19451.3,616.57,3666.72,29969.52,1.2114603519439695,0.011369546014363586,0.031015983563307273,-0.0006243414287024246,0.0028646722671646883,0.0033258801250090177
2020-12-04,18665.8,567.79,3699.12,30218.26,1.2145650386810305,-0.04122093345939361,-0.08242022831125231,0.008797424045414703,0.008265512239561542,0.002559485522245511
2020-12-07,19178.6,591.26,3691.96,30069.79,1.212135910987854,0.027102101672693786,0.040504220933725646,-0.0019374711787083175,-0.004925364152497142,-0.0020020007037437897
2020-12-08,18320.5,554.65,3702.25,30173.88,1.2113136053085327,-0.045774422640497504,-0.06391856879768448,0.0027832605897471193,0.003455636204828071,-0.0006786241721560766
2020-12-09,18548.5,573.21,3672.82,30068.81,1.2110936641693115,0.012368271800232677,0.03291485753482533,-0.007980983560702697,-0.0034882275854085376,-0.00018158890339934348
2020-12-10,18245.5,558.33,3668.1,29999.26,1.207875370979309,-0.016470448968863648,-0.02630195629551178,-0.00128594253865602,-0.002315707199520658,-0.002660881592207315
2020-12-11,18031.5,544.24,3663.46,30046.37,1.2144293785095217,-0.011798245851055269,-0.02555985938717674,-0.0012657607983834493,0.0015691403243231325,0.005411394685255718
2020-12-14,19281.1,586.27,3647.49,29861.55,1.213340401649475,0.06700511306651245,0.07439010828036835,-0.0043687962305264194,-0.00617015534352252,-0.0008971006575494956
2020-12-15,19439.7,589.41,3694.62,30199.31,1.214889645576477,0.0081920253176575,0.0053416022490077476,0.012838447626446777,0.01124737676563043,0.0012760274826384627
2020-12-16,21378.1,638.28,3701.17,30154.54,1.2154301404953003,0.09504966673241493,0.07965502197604485,0.0017712784469306416,-0.0014835841694157729,0.0004447932579340932
2020-12-17,22826.2,643.43,3722.48,30303.37,1.2199585437774658,0.06554196548429697,0.008036182468189492,0.005741126947631056,0.004923435184548396,0.003718838418115041
2020-12-18,23130.5,654.67,3709.41,30179.05,1.226271629333496,0.013243093926228394,0.01731805087261748,-0.003517278505023192,-0.004110952408426218,0.0051614926845374685
2020-12-21,22716.1,608.01,3694.92,30216.45,1.221612811088562,-0.01807816876841249,-0.07393996268370195,-0.003913931036978114,0.0012385030269018457,-0.0038064083361426973
2020-12-22,23828.2,637.46,3687.26,30015.51,1.223690629005432,0.047795829028890804,0.047300200766654386,-0.002075268484142857,-0.006672230007600511,0.0016994360559733645
2020-12-23,23226.7,585.5,3690.01,30129.83,1.2186651229858398,-0.02556727421073025,-0.08502534692821404,0.0007455332737925254,0.0038014628455329113,-0.004115299835438132
2020-12-24,23718.6,612.49,3703.06,30199.87,1.2191405296325684,0.020957071458094154,0.045066432717218566,0.0035303368029281483,0.0023219088265641345,0.0003900283455694203
2020-12-28,27029.5,729.12,3735.36,30403.97,1.2205095291137695,0.1306693116868089,0.17430571176058188,0.008684694603369354,0.006735572255235122,0.0011222917975350745
2020-12-29,27376.2,731.84,3727.04,30335.67,1.2223445177078247,0.012745160640307708,0.0037235833188438484,-0.0022298465500115035,-0.002248944142145904,0.001502332029679512
2020-12-30,28879.9,752.5,3732.04,30409.56,1.225295066833496,0.053471828622401914,0.027839085788614527,0.0013406481091209083,0.0024327848110149665,0.0024109354771881916
2020-12-31,28959.2,737.45,3756.07,30606.48,1.2299896478652954,0.0027420914118124807,-0.020202707317519355,0.006418196978792083,0.006454718585335533,0.003824067102786903
2021-01-04,32048.0,1042.52,3700.65,30223.89,1.2250697612762451,0.10134683609689737,0.34619784883570015,-0.014864718123372964,-0.01257907998450097,-0.004007962623405838
2021-01-05,34050.0,1103.41,3726.86,30391.6,1.2251598834991455,0.06059525367205891,0.056764525552552854,0.0070575761707220575,0.005533583179724706,7.356226640494462e-05
2021-01-06,36876.7,1211.85,3748.14,30829.4,1.230027437210083,0.0797498826967272,0.09374273290006274,0.00569366086621762,0.014302525704807214,0.003965123188171507
2021-01-07,39489.0,1226.18,3803.79,31041.13,1.2341108322143557,0.06844223681913185,0.01175552804881406,0.014738221178340893,0.00684431914629237,0.003314261048349765
2021-01-08,40666.7,1217.33,3824.68,31097.97,1.227144479751587,0.02938742362556174,-0.00724370982527076,0.005476865536105689,0.0018294444513356485,-0.005660827653219397
2021-01-11,35439.3,1088.94,3799.61,31008.69,1.218620538711548,-0.13758820188813126,-0.11145518982100626,-0.006576373761664375,-0.002875055960138201,-0.006970396164782812
2021-01-12,34046.4,1049.98,3801.19,31068.69,1.2160701751708984,-0.04009707371501575,-0.036433629645251,0.00041574571696605784,0.0019330718752573113,-0.0020950213174325376
2021-01-13,37390.1,1129.9,3809.84,31060.47,1.220889449119568,0.09368166336355238,0.07335801686408747,0.0022730179027713113,-0.0002646100493861284,0.003955158044529991
2021-01-14,39151.6,1231.08,3795.54,30991.52,1.2162491083145142,0.04603532655903371,0.08576269967242098,-0.0037605002910535887,-0.0022223309317641097,-0.003808028393292716
2021-01-15,36739.8,1168.24,3768.25,30814.26,1.2151259183883667,-0.06358065394235643,-0.05239349015540563,-0.007215990506594139,-0.005736048829766262,-0.0009239134183000088
