Date,0
2021-01-04,0.19608982504013317
2021-01-05,0.19239362503488217
2021-01-06,0.19256853596899876
2021-01-07,0.19236199822548683
2021-01-08,0.1928217577360799
2021-01-11,0.19350916129354706
2021-01-12,0.18981423936930816
2021-01-13,0.189470532400655
2021-01-14,0.18948941349669496
2021-01-15,0.18880966375561978
2021-01-19,0.18852922493046936
2021-01-20,0.18799497555088432
2021-01-21,0.1876452857620346
2021-01-22,0.1820575307986299
2021-01-25,0.18111115570215963
2021-01-26,0.18078733215003007
2021-01-27,0.18250466853534222
2021-01-28,0.18385417284464672
2021-01-29,0.18299711867865776
2021-02-01,0.18237852764179957
2021-02-02,0.1811928775700221
2021-02-03,0.18160089996917864
2021-02-04,0.18135684104478628
2021-02-05,0.1807102192816748
2021-02-08,0.1806125209845193
2021-02-09,0.17398484761551553
2021-02-10,0.17399976441890747
2021-02-11,0.17389069593334255
2021-02-12,0.1731108914805118
2021-02-16,0.17297814794096855
2021-02-17,0.1727272211785484
2021-02-18,0.17210222339393633
2021-02-19,0.17345041561462393
2021-02-22,0.17196710712828414
2021-02-23,0.1720818853678013
2021-02-24,0.16897481410143217
2021-02-25,0.16772991919954786
2021-02-26,0.1694569826264637
2021-03-01,0.1693016178947418
2021-03-02,0.17010664469689896
2021-03-03,0.16937369851996048
2021-03-04,0.1677468299705635
2021-03-05,0.16845529537027687
2021-03-08,0.16990481522249423
2021-03-09,0.16853705007322714
2021-03-10,0.15810927630223764
2021-03-11,0.1589682801696062
2021-03-12,0.15908747137571477
2021-03-15,0.13799518365855085
2021-03-16,0.11828039534064297
2021-03-17,0.08979303758920065
2021-03-18,0.0847485175388431
2021-03-19,0.08635944821870792
2021-03-22,0.08844747624108541
2021-03-23,0.08592406935383204
2021-03-24,0.08884497241918474
2021-03-25,0.08356742678410878
2021-03-26,0.08371767650712908
2021-03-29,0.08455846465394329
2021-03-30,0.07981651269299744
2021-03-31,0.07998555393054066
2021-04-01,0.07972525646576364
2021-04-05,0.08240709071883229
